0,0.10140265,Retrieve
0,0.112591731,Increment
326,0.101580071,Retrieve
326,0.112661552,Increment
502,0.101551662,Retrieve
502,0.111974996,Increment
672,0.101662567,Retrieve
672,0.112441142,Increment
846,0.10143,Retrieve
846,0.113310843,Increment
1027,0.100705913,Retrieve
1027,0.112950537,Increment
1199,0.101398398,Retrieve
1199,0.113751296,Increment
1385,0.100634233,Retrieve
1385,0.112601345,Increment
1556,0.101162215,Retrieve
1556,0.113199198,Increment
1724,0.100657963,Retrieve
1724,0.113311397,Increment
1899,0.100599246,Retrieve
1899,0.113139194,Increment
2073,0.100693244,Retrieve
2073,0.113170016,Increment
2248,0.100645729,Retrieve
2248,0.112040505,Increment
2411,0.100571606,Retrieve
2411,0.110441573,Increment
2555,0.101396861,Retrieve
2555,0.112983043,Increment
2750,0.101444245,Retrieve
2750,0.112952561,Increment
2930,0.101385589,Retrieve
2930,0.112778225,Increment
3105,0.10138201,Retrieve
3105,0.112185562,Increment
3274,0.101346315,Retrieve
3274,0.113298135,Increment
3456,0.100953189,Retrieve
3456,0.114463152,Increment
3635,0.101018732,Retrieve
3635,0.117013363,Increment
3840,0.100933328,Retrieve
3840,0.114743718,Increment
4021,0.100590401,Retrieve
4021,0.112735731,Increment
4191,0.100625443,Retrieve
4191,0.115122516,Increment
4385,0.100568764,Retrieve
4385,0.113885343,Increment
4567,0.100591643,Retrieve
4567,0.114866489,Increment
4758,0.100601896,Retrieve
4758,0.114624983,Increment
4946,0.100563634,Retrieve
4946,0.114041256,Increment
5129,0.100598568,Retrieve
5129,0.113922826,Increment
5311,0.100596,Retrieve
5311,0.114081552,Increment
5494,0.10052987,Retrieve
5494,0.115678391,Increment
5692,0.100572378,Retrieve
5692,0.114069463,Increment
5874,0.101696375,Retrieve
5874,0.113836993,Increment
6055,0.100900798,Retrieve
6055,0.114124509,Increment
6229,0.100946272,Retrieve
6229,0.112796488,Increment
6391,0.100452764,Retrieve
6391,0.112784661,Increment
6559,0.10065777,Retrieve
6559,0.113920434,Increment
6740,0.100473955,Retrieve
6740,0.114576019,Increment
6926,0.100482771,Retrieve
6926,0.113621249,Increment
7102,0.100480871,Retrieve
7102,0.112961571,Increment
7276,0.101385226,Retrieve
7276,0.113008923,Increment
7477,0.101375958,Retrieve
7477,0.112505564,Increment
7655,0.101367027,Retrieve
7655,0.11210738,Increment
7826,0.101047953,Retrieve
7826,0.112433809,Increment
7985,0.101024091,Retrieve
7985,0.113137981,Increment
8152,0.100919245,Retrieve
8152,0.113252222,Increment
8319,0.100916924,Retrieve
8319,0.11374217,Increment
8491,0.100926849,Retrieve
8491,0.114367312,Increment
8668,0.100976616,Retrieve
8668,0.113079045,Increment
8833,0.101192227,Retrieve
8833,0.112586754,Increment
8995,0.100944291,Retrieve
8995,0.112663832,Increment
9156,0.100473919,Retrieve
9156,0.112951632,Increment
9325,0.100446806,Retrieve
9325,0.110181884,Increment
9468,0.101443064,Retrieve
9468,0.112637282,Increment
9679,0.101392329,Retrieve
9679,0.112187469,Increment
9852,0.10138187,Retrieve
9852,0.113300873,Increment
10037,0.101451877,Retrieve
10037,0.113112402,Increment
10216,0.101369131,Retrieve
10216,0.11397907,Increment
10403,0.100964579,Retrieve
10403,0.113775932,Increment
10575,0.100984176,Retrieve
10575,0.11323001,Increment
10742,0.100984925,Retrieve
10742,0.112017724,Increment
10897,0.100950834,Retrieve
10897,0.112887703,Increment
11059,0.100593326,Retrieve
11059,0.114389893,Increment
11244,0.10059635,Retrieve
11244,0.114161688,Increment
11427,0.100629323,Retrieve
11427,0.115288718,Increment
11620,0.100679172,Retrieve
